tourney_id;tourney_name;surface;draw_size;tourney_level;indoor;tourney_date;match_num;winner_id;winner_seed;winner_entry;winner_name;winner_hand;winner_ht;winner_ioc;winner_age;winner_rank;winner_rank_points;loser_id;loser_seed;loser_entry;loser_name;loser_hand;loser_ht;loser_ioc;loser_age;loser_rank;loser_rank_points;score;best_of;round;minutes;w_ace;w_df;w_svpt;w_1stIn;w_1stWon;w_2ndWon;w_SvGms;w_bpSaved;w_bpFaced;l_ace;l_df;l_svpt;l_1stIn;l_1stWon;l_2ndWon;l_SvGms;l_bpSaved;l_bpFaced;source_year;source_file;source_url
2026-500;Halle;Grass;32,0;500;O;20260615;4,0;AE14;;WC;Daniel Altmaier;R;188,0;GER;27,756;81,0;740,0;BG23;;Q;Nikoloz Basilashvili;R;185,0;GEO;34,308;118,0;529,0;7-5 6-4;3;R32;85,0;13,0;0,0;59,0;42,0;35,0;9,0;11,0;1,0;2,0;7,0;5,0;68,0;39,0;28,0;12,0;11,0;7,0;10,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260615;5,0;A0GC;;;Terence Atmane;L;193,0;FRA;24,43;53,0;948,0;L0IL;;Q;Martin Landaluce;R;193,0;ESP;20,433;55,0;936,0;6-3 3-6 7-6(2);3;R32;138,0;10,0;2,0;93,0;68,0;52,0;16,0;15,0;5,0;6,0;12,0;1,0;92,0;57,0;45,0;21,0;15,0;5,0;6,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;4,0;ME82;;;Adrian Mannarino;L;180,0;FRA;37,963;44,0;1099,0;M0NI;3;;Jakub Mensik;R;196,0;CZE;20,789;16,0;2300,0;5-7 7-6(3) 7-6(5);3;R32;161,0;5,0;3,0;112,0;68,0;49,0;27,0;18,0;6,0;10,0;19,0;4,0;105,0;70,0;53,0;19,0;18,0;2,0;5,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;5,0;B0ID;;;Ignacio Buse;R;183,0;PER;22,226;35,0;1316,0;GC88;;;Marcos Giron;R;180,0;USA;32,895;86,0;705,0;3-6 7-5 7-6(8);3;R32;154,0;2,0;1,0;108,0;60,0;42,0;32,0;16,0;6,0;8,0;7,0;2,0;112,0;73,0;54,0;22,0;17,0;5,0;7,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;6,0;F0DM;;WC;Arthur Fery;R;175,0;GBR;23,929;140,0;441,0;S0TM;;WC;Toby Samuel;R;191,0;GBR;23,775;144,0;414,0;6-0 6-2;3;R32;61,0;4,0;0,0;40,0;24,0;21,0;10,0;7,0;1,0;1,0;7,0;2,0;60,0;40,0;21,0;6,0;7,0;10,0;15,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;7,0;N0AE;;;Brandon Nakashima;R;188,0;USA;24,868;32,0;1385,0;F724;;;Marton Fucsovics;R;188,0;HUN;34,352;76,0;781,0;6-3 6-3;3;R32;71,0;6,0;2,0;50,0;38,0;34,0;3,0;9,0;0,0;0,0;4,0;4,0;52,0;32,0;23,0;7,0;9,0;3,0;6,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260616;6,0;B0GG;;Q;Mattia Bellucci;L;175,0;ITA;25,04;74,0;814,0;BK92;7;;Alexander Bublik;R;196,0;KAZ;28,997;11,0;3020,0;7-6(6) 6-1;3;R32;74,0;9,0;3,0;62,0;43,0;32,0;11,0;10,0;1,0;2,0;6,0;1,0;55,0;38,0;23,0;9,0;9,0;0,0;3,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260616;7,0;HB71;;PR;Hubert Hurkacz;R;196,0;POL;29,342;103,0;615,0;RE44;8;;Andrey Rublev;R;188,0;RUS;28,654;13,0;2460,0;6-3 6-2;3;R32;68,0;11,0;1,0;43,0;29,0;26,0;10,0;9,0;0,0;0,0;5,0;11,0;64,0;27,0;18,0;17,0;8,0;6,0;9,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260616;8,0;C0JP;;Q;Raphael Collignon;R;191,0;BEL;24,422;51,0;966,0;P09Z;;;Alexei Popyrin;R;196,0;AUS;26,864;90,0;680,0;6-4 6-2;3;R32;65,0;6,0;4,0;53,0;33,0;29,0;9,0;9,0;1,0;1,0;5,0;3,0;43,0;25,0;16,0;12,0;9,0;2,0;5,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260616;9,0;H997;;;Yannick Hanfmann;R;193,0;GER;34,59;59,0;915,0;F0FV;;;Joao Fonseca;R;188,0;BRA;19,819;25,0;1735,0;6-2 6-2;3;R32;65,0;4,0;2,0;44,0;32,0;28,0;5,0;8,0;0,0;0,0;2,0;0,0;57,0;35,0;16,0;14,0;8,0;5,0;9,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260616;10,0;Q02L;;;Ethan Quinn;R;191,0;USA;22,261;66,0;854,0;KE29;;;Karen Khachanov;R;198,0;RUS;30,07;18,0;2280,0;1-6 6-4 6-4;3;R32;120,0;6,0;9,0;80,0;48,0;37,0;13,0;14,0;4,0;7,0;8,0;3,0;82,0;47,0;33,0;21,0;13,0;4,0;6,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260616;11,0;SY67;;SE;Sho Shimabukuro;R;180,0;JPN;28,879;97,0;651,0;GJ37;;;Tallon Griekspoor;R;188,0;NED;29,955;40,0;1165,0;6-4 3-6 6-4;3;R32;128,0;5,0;4,0;76,0;39,0;30,0;23,0;14,0;4,0;6,0;19,0;6,0;115,0;70,0;49,0;19,0;15,0;8,0;11,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260616;12,0;MM58;4,0;;Daniil Medvedev;R;198,0;RUS;30,344;7,0;3810,0;EA24;;;Tomas Martin Etcheverry;R;196,0;ARG;26,913;30,0;1510,0;6-3 6-4;3;R32;88,0;8,0;2,0;65,0;44,0;32,0;12,0;10,0;7,0;8,0;3,0;1,0;59,0;37,0;23,0;10,0;9,0;4,0;7,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260616;13,0;Z355;1,0;;Alexander Zverev;R;198,0;GER;29,155;3,0;7190,0;KI82;;;Vit Kopriva;R;178,0;CZE;29,002;64,0;856,0;6-3 4-6 6-2;3;R32;129,0;16,0;1,0;76,0;54,0;44,0;13,0;14,0;1,0;2,0;12,0;4,0;103,0;65,0;44,0;16,0;13,0;11,0;14,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260616;14,0;M0CI;;;Fabian Marozsan;R;193,0;HUN;26,689;61,0;895,0;KI95;;;Miomir Kecmanovic;R;183,0;SRB;26,793;50,0;980,0;6-3 3-6 6-4;3;R32;120,0;7,0;3,0;95,0;66,0;49,0;16,0;14,0;7,0;8,0;5,0;2,0;93,0;66,0;46,0;15,0;14,0;13,0;15,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;8,0;L0BV;2,0;;Jiri Lehecka;R;185,0;CZE;24,602;12,0;2640,0;MQ75;;;Kamil Majchrzak;R;183,0;POL;30,423;47,0;1032,0;7-5 7-6(4);3;R32;112,0;8,0;2,0;66,0;40,0;34,0;17,0;12,0;0,0;1,0;5,0;1,0;99,0;57,0;37,0;22,0;12,0;6,0;8,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;9,0;DH58;1,0;;Alex de Minaur;R;183,0;AUS;27,326;6,0;4060,0;D0F6;;;Gabriel Diallo;R;203,0;CAN;24,726;84,0;710,0;7-6(8) 6-3;3;R32;122,0;2,0;2,0;68,0;35,0;25,0;22,0;11,0;0,0;2,0;4,0;7,0;99,0;55,0;39,0;16,0;10,0;7,0;10,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;10,0;DH50;4,0;;Alejandro Davidovich Fokina;R;180,0;ESP;27,031;22,0;1860,0;N771;;;Cameron Norrie;L;188,0;GBR;30,815;29,0;1595,0;7-6(6) 6-2;3;R32;90,0;6,0;0,0;66,0;37,0;29,0;13,0;10,0;5,0;7,0;5,0;2,0;61,0;38,0;25,0;9,0;10,0;3,0;7,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;11,0;M0JF;;;Hamad Medjedovic;R;188,0;SRB;22,913;67,0;844,0;RC91;6;;Arthur Rinderknech;R;196,0;FRA;30,899;24,0;1776,0;7-6(5) 7-6(4);3;R32;103,0;3,0;4,0;81,0;54,0;43,0;16,0;12,0;0,0;0,0;16,0;2,0;73,0;44,0;37,0;17,0;12,0;0,0;0,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;12,0;C0AU;7,0;;Francisco Cerundolo;R;185,0;ARG;27,841;27,0;1660,0;K0AZ;;LL;Aleksandar Kovacevic;R;183,0;USA;27,797;68,0;837,0;6-4 6-7(5) 6-2;3;R32;119,0;10,0;4,0;84,0;47,0;39,0;24,0;15,0;1,0;2,0;10,0;3,0;95,0;56,0;46,0;16,0;15,0;5,0;9,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;13,0;B0CD;;;Jenson Brooksby;R;193,0;USA;25,637;73,0;817,0;D0DT;;Q;Martin Damm;L;203,0;USA;;108,0;586,0;6-4 3-6 6-3;3;R32;109,0;8,0;0,0;80,0;57,0;40,0;16,0;14,0;3,0;5,0;8,0;3,0;82,0;55,0;39,0;14,0;14,0;4,0;7,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;14,0;H0BH;;Q;Rinky Hijikata;R;178,0;AUS;25,309;104,0;605,0;TE30;;;Alejandro Tabilo;L;188,0;CHI;29,038;31,0;1428,0;6-2 6-4;3;R32;65,0;8,0;0,0;51,0;35,0;30,0;8,0;9,0;1,0;1,0;3,0;2,0;52,0;29,0;23,0;6,0;9,0;2,0;5,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;15,0;HH26;;;Ugo Humbert;L;188,0;FRA;27,973;33,0;1360,0;C977;;;Marin Cilic;R;198,0;CRO;37,714;46,0;1036,0;7-5 6-3;3;R32;81,0;18,0;3,0;60,0;38,0;34,0;13,0;11,0;3,0;3,0;7,0;1,0;52,0;33,0;25,0;10,0;10,0;2,0;4,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260616;16,0;MW02;;;Corentin Moutet;L;180,0;FRA;27,159;36,0;1283,0;M0GZ;;Q;Giovanni Mpetshi Perricard;R;203,0;FRA;22,94;87,0;695,0;6-7(5) 6-4 7-6(5);3;R32;170,0;3,0;1,0;108,0;75,0;56,0;25,0;17,0;3,0;3,0;14,0;2,0;106,0;65,0;57,0;21,0;17,0;5,0;6,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260617;17,0;DH58;1,0;;Alex de Minaur;R;183,0;AUS;27,329;6,0;4060,0;SU55;;;Denis Shapovalov;L;185,0;CAN;27,173;41,0;1130,0;6-4 6-1;3;R16;64,0;0,0;2,0;48,0;31,0;22,0;10,0;8,0;3,0;4,0;7,0;9,0;54,0;32,0;22,0;7,0;9,0;6,0;11,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260617;18,0;N0AE;;;Brandon Nakashima;R;188,0;USA;24,871;32,0;1385,0;B0ID;;;Ignacio Buse;R;183,0;PER;22,229;35,0;1316,0;6-2 6-2;3;R16;77,0;3,0;0,0;48,0;31,0;22,0;10,0;8,0;1,0;2,0;2,0;1,0;55,0;28,0;17,0;9,0;8,0;5,0;10,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260617;15,0;TD51;;;Frances Tiafoe;R;188,0;USA;28,405;26,0;1730,0;SY67;;SE;Sho Shimabukuro;R;180,0;JPN;28,882;97,0;651,0;6-4 7-5;3;R16;88,0;4,0;1,0;62,0;35,0;29,0;15,0;11,0;2,0;3,0;4,0;5,0;76,0;42,0;32,0;13,0;11,0;7,0;10,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260617;16,0;S0S1;3,0;;Ben Shelton;L;193,0;USA;23,688;5,0;4070,0;SU87;;;Lorenzo Sonego;R;191,0;ITA;31,102;65,0;855,0;7-5 6-3;3;R32;79,0;5,0;5,0;57,0;37,0;33,0;9,0;11,0;1,0;2,0;2,0;1,0;53,0;34,0;23,0;11,0;10,0;3,0;6,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260617;17,0;FB98;5,0;;Taylor Fritz;R;196,0;USA;28,635;9,0;3635,0;BU13;;;Zizou Bergs;R;185,0;BEL;27,039;48,0;1010,0;7-6(4) 5-7 6-4;3;R32;133,0;16,0;3,0;96,0;58,0;46,0;24,0;17,0;4,0;6,0;15,0;7,0;110,0;62,0;47,0;27,0;17,0;3,0;5,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260617;19,0;C0AU;7,0;;Francisco Cerundolo;R;185,0;ARG;27,844;27,0;1660,0;B0CD;;;Jenson Brooksby;R;193,0;USA;25,64;73,0;817,0;6-0 6-4;3;R16;84,0;2,0;3,0;47,0;29,0;20,0;11,0;8,0;3,0;4,0;3,0;0,0;70,0;46,0;24,0;9,0;8,0;8,0;13,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260617;20,0;F0DM;;WC;Arthur Fery;R;175,0;GBR;23,932;140,0;441,0;ME82;;;Adrian Mannarino;L;180,0;FRA;37,966;44,0;1099,0;7-6(7) 6-4;3;R16;104,0;4,0;1,0;60,0;40,0;35,0;10,0;11,0;0,0;1,0;3,0;1,0;67,0;41,0;28,0;18,0;11,0;4,0;6,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260617;18,0;AG37;2,0;;Felix Auger-Aliassime;R;193,0;CAN;25,856;4,0;4390,0;T0HA;;;Learner Tien;L;180,0;USA;20,539;19,0;2270,0;6-7(5) 7-5 7-6(5);3;R16;151,0;22,0;1,0;104,0;73,0;64,0;16,0;18,0;2,0;3,0;5,0;4,0;121,0;75,0;57,0;24,0;18,0;4,0;6,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260617;19,0;AE14;;WC;Daniel Altmaier;R;188,0;GER;27,762;81,0;740,0;HB71;;PR;Hubert Hurkacz;R;196,0;POL;29,344;103,0;615,0;3-6 6-3 7-5;3;R16;121,0;6,0;4,0;97,0;66,0;52,0;14,0;15,0;6,0;7,0;16,0;5,0;78,0;54,0;45,0;12,0;15,0;5,0;7,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260617;20,0;MM58;4,0;;Daniil Medvedev;R;198,0;RUS;30,346;7,0;3810,0;A0GC;;;Terence Atmane;L;193,0;FRA;24,435;53,0;948,0;6-4 6-4;3;R16;85,0;3,0;2,0;56,0;31,0;28,0;14,0;10,0;5,0;5,0;4,0;0,0;56,0;39,0;28,0;10,0;10,0;4,0;6,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260618;21,0;S0S1;3,0;;Ben Shelton;L;193,0;USA;23,691;5,0;4070,0;Q02L;;;Ethan Quinn;R;191,0;USA;22,267;66,0;854,0;6-4 5-7 6-4;3;R16;137,0;16,0;3,0;87,0;63,0;49,0;13,0;16,0;4,0;6,0;8,0;8,0;99,0;64,0;45,0;19,0;16,0;11,0;14,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260618;22,0;FB98;5,0;;Taylor Fritz;R;196,0;USA;28,638;9,0;3635,0;M0CI;;;Fabian Marozsan;R;193,0;HUN;26,694;61,0;895,0;6-2 6-4;3;R16;66,0;16,0;1,0;46,0;32,0;30,0;6,0;9,0;1,0;2,0;3,0;3,0;63,0;45,0;30,0;4,0;9,0;4,0;8,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260618;21,0;PL56;8,0;;Tommy Paul;R;185,0;USA;29,087;28,0;1645,0;V812;;;Botic Van De Zandschulp;R;191,0;NED;30,705;56,0;935,0;7-6(5) 6-3;3;R16;101,0;7,0;2,0;60,0;39,0;30,0;10,0;10,0;0,0;2,0;3,0;3,0;89,0;51,0;33,0;17,0;11,0;5,0;9,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260618;22,0;DH50;4,0;;Alejandro Davidovich Fokina;R;180,0;ESP;27,036;22,0;1860,0;MW02;;;Corentin Moutet;L;180,0;FRA;27,165;36,0;1283,0;6-4 6-3;3;R16;99,0;0,0;2,0;61,0;45,0;31,0;9,0;9,0;5,0;6,0;1,0;0,0;64,0;38,0;20,0;14,0;10,0;5,0;9,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260618;23,0;Z355;1,0;;Alexander Zverev;R;198,0;GER;29,161;3,0;7190,0;H997;;;Yannick Hanfmann;R;193,0;GER;34,595;59,0;915,0;6-3 7-6(4);3;R16;81,0;9,0;1,0;59,0;44,0;41,0;9,0;11,0;0,0;0,0;10,0;1,0;56,0;39,0;35,0;8,0;10,0;1,0;2,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260618;24,0;C0JP;;Q;Raphael Collignon;R;191,0;BEL;24,427;51,0;966,0;B0GG;;Q;Mattia Bellucci;L;175,0;ITA;25,046;74,0;814,0;4-6 6-4 6-3;3;R16;115,0;5,0;5,0;86,0;49,0;40,0;21,0;15,0;2,0;3,0;5,0;2,0;81,0;46,0;32,0;22,0;14,0;6,0;8,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260618;23,0;H0BH;;Q;Rinky Hijikata;R;178,0;AUS;25,314;104,0;605,0;L0BV;2;;Jiri Lehecka;R;185,0;CZE;24,608;12,0;2640,0;4-6 7-5 7-6(7);3;R16;167,0;9,0;1,0;115,0;73,0;50,0;21,0;17,0;5,0;8,0;10,0;1,0;102,0;63,0;49,0;16,0;17,0;3,0;6,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260619;24,0;N0AE;;;Brandon Nakashima;R;188,0;USA;24,876;32,0;1385,0;DH58;1;;Alex de Minaur;R;183,0;AUS;27,335;6,0;4060,0;7-5 6-3;3;QF;92,0;7,0;0,0;71,0;45,0;33,0;17,0;11,0;2,0;2,0;3,0;1,0;52,0;30,0;23,0;13,0;10,0;0,0;2,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260619;25,0;HH26;;;Ugo Humbert;L;188,0;FRA;27,981;33,0;1360,0;M0JF;;;Hamad Medjedovic;R;188,0;SRB;22,921;67,0;844,0;2-6 7-6(4) 7-6(5);3;R16;138,0;16,0;5,0;106,0;56,0;49,0;26,0;16,0;7,0;9,0;14,0;1,0;102,0;75,0;64,0;14,0;16,0;1,0;1,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260619;25,0;Z355;1,0;;Alexander Zverev;R;198,0;GER;29,164;3,0;7190,0;C0JP;;Q;Raphael Collignon;R;191,0;BEL;24,43;51,0;966,0;7-6(10) 7-6(2);3;QF;119,0;14,0;0,0;80,0;61,0;50,0;15,0;12,0;1,0;1,0;14,0;5,0;91,0;66,0;53,0;12,0;12,0;2,0;2,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260619;26,0;FB98;5,0;;Taylor Fritz;R;196,0;USA;28,641;9,0;3635,0;S0S1;3;;Ben Shelton;L;193,0;USA;23,693;5,0;4070,0;6-7(5) 7-6(8) 7-6(3);3;QF;165,0;24,0;1,0;120,0;93,0;74,0;17,0;18,0;4,0;4,0;15,0;5,0;123,0;81,0;62,0;26,0;18,0;0,0;0,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260619;26,0;C0AU;7,0;;Francisco Cerundolo;R;185,0;ARG;27,849;27,0;1660,0;F0DM;;;Arthur Fery;R;175,0;GBR;23,937;140,0;441,0;7-6(1) 3-6 6-4;3;QF;157,0;2,0;8,0;117,0;61,0;41,0;26,0;15,0;15,0;20,0;1,0;1,0;100,0;61,0;35,0;22,0;16,0;7,0;12,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260619;27,0;AE14;;;Daniel Altmaier;R;188,0;GER;27,767;81,0;740,0;MM58;4;;Daniil Medvedev;R;198,0;RUS;30,352;7,0;3810,0;6-4 6-7(6) 6-4;3;QF;165,0;15,0;7,0;125,0;75,0;57,0;22,0;16,0;5,0;6,0;5,0;4,0;95,0;59,0;40,0;23,0;16,0;2,0;5,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260619;27,0;HH26;;;Ugo Humbert;L;188,0;FRA;27,981;33,0;1360,0;H0BH;;Q;Rinky Hijikata;R;178,0;AUS;25,317;104,0;605,0;6-1 6-2;3;QF;64,0;11,0;1,0;51,0;37,0;28,0;8,0;8,0;3,0;3,0;1,0;1,0;43,0;28,0;16,0;5,0;7,0;5,0;9,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260619;28,0;PL56;8,0;;Tommy Paul;R;185,0;USA;29,09;28,0;1645,0;DH50;4;;Alejandro Davidovich Fokina;R;180,0;ESP;27,039;22,0;1860,0;6-3 7-6(4);3;QF;87,0;8,0;2,0;70,0;41,0;34,0;16,0;11,0;2,0;2,0;2,0;0,0;56,0;39,0;30,0;10,0;10,0;0,0;1,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260619;28,0;TD51;;;Frances Tiafoe;R;188,0;USA;28,411;26,0;1730,0;AG37;2;;Felix Auger-Aliassime;R;193,0;CAN;25,862;4,0;4390,0;3-6 6-3 7-6(12);3;QF;152,0;5,0;3,0;109,0;73,0;51,0;22,0;15,0;7,0;9,0;25,0;3,0;101,0;70,0;57,0;12,0;15,0;3,0;5,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260620;29,0;C0AU;7,0;;Francisco Cerundolo;R;185,0;ARG;27,852;27,0;1660,0;N0AE;;;Brandon Nakashima;R;188,0;USA;24,879;32,0;1385,0;6-7(5) 6-3 6-4;3;SF;161,0;9,0;8,0;115,0;56,0;40,0;26,0;16,0;1,0;5,0;3,0;3,0;99,0;63,0;44,0;13,0;15,0;4,0;10,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260620;29,0;FB98;5,0;;Taylor Fritz;R;196,0;USA;28,643;9,0;3635,0;Z355;1;;Alexander Zverev;R;198,0;GER;29,166;3,0;7190,0;6-7(4) 6-4 7-5;3;SF;159,0;19,0;2,0;98,0;67,0;57,0;17,0;17,0;1,0;2,0;11,0;2,0;95,0;59,0;49,0;17,0;17,0;3,0;6,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260620;30,0;PL56;8,0;;Tommy Paul;R;185,0;USA;29,092;28,0;1645,0;HH26;;;Ugo Humbert;L;188,0;FRA;27,984;33,0;1360,0;6-3 6-3;3;SF;77,0;3,0;0,0;53,0;32,0;24,0;11,0;9,0;1,0;2,0;2,0;2,0;56,0;35,0;23,0;9,0;9,0;2,0;6,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260620;30,0;TD51;;;Frances Tiafoe;R;188,0;USA;28,413;26,0;1730,0;AE14;;WC;Daniel Altmaier;R;188,0;GER;27,77;81,0;740,0;6-1 6-3;3;SF;73,0;3,0;1,0;52,0;34,0;25,0;12,0;8,0;1,0;1,0;5,0;3,0;53,0;31,0;20,0;9,0;8,0;0,0;4,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-500;Halle;Grass;32,0;500;O;20260621;31,0;TD51;;;Frances Tiafoe;R;188,0;USA;28,416;26,0;1730,0;FB98;5;;Taylor Fritz;R;196,0;USA;28,646;9,0;3635,0;6-4 6-4;3;F;67,0;8,0;1,0;47,0;35,0;32,0;8,0;10,0;0,0;0,0;12,0;0,0;58,0;44,0;33,0;7,0;10,0;5,0;7,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-311;Queen's Club;Grass;32,0;500;O;20260621;31,0;C0AU;7,0;;Francisco Cerundolo;R;185,0;ARG;27,855;27,0;1660,0;PL56;8;;Tommy Paul;R;185,0;USA;29,095;28,0;1645,0;6-7(4) 6-4 6-3;3;F;182,0;1,0;2,0;126,0;75,0;50,0;25,0;16,0;8,0;10,0;5,0;3,0;105,0;57,0;40,0;24,0;15,0;8,0;12,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-8994;Mallorca;Grass;28,0;250;O;20260622;1,0;H997;;;Yannick Hanfmann;R;193,0;GER;34,606;59,0;915,0;V0DP;;;Adolfo Daniel Vallejo;R;183,0;PAR;22,149;73,0;828,0;7-6(2) 7-6(2);3;R32;116,0;4,0;5,0;75,0;46,0;34,0;17,0;12,0;1,0;3,0;6,0;2,0;84,0;56,0;43,0;10,0;12,0;5,0;7,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
2026-8994;Mallorca;Grass;28,0;250;O;20260622;2,0;SU87;;;Lorenzo Sonego;R;191,0;ITA;31,116;65,0;855,0;N0BS;7;;Mariano Navone;R;178,0;ARG;25,314;38,0;1165,0;7-6(2) 2-6 6-4;3;R32;173,0;6,0;1,0;109,0;65,0;51,0;20,0;15,0;9,0;11,0;3,0;4,0;89,0;63,0;48,0;15,0;15,0;1,0;2,0;2026;2026.csv;https://stats.tennismylife.org/data/2026.csv
